ensembl_gene_id	external_gene_id	refseq_mrna
ENSMUSG00000043822	Adamtsl5	NM_001113548
ENSMUSG00000043822	Adamtsl5	NM_025629
ENSMUSG00000027951	Adar	NM_001038587
ENSMUSG00000027951	Adar	NM_019655
ENSMUSG00000027951	Adar	NM_001146296
ENSMUSG00000020262	Adarb1	NM_130895
ENSMUSG00000020262	Adarb1	NM_001024837
ENSMUSG00000031949	Adat1	NM_013925
ENSMUSG00000019808	Adat2	NM_025748
ENSMUSG00000035370	Adat3	NM_001100606
ENSMUSG00000028789	Adc	NM_172875
ENSMUSG00000021044	Adck1	NM_001277296
ENSMUSG00000021044	Adck1	NM_001277297
ENSMUSG00000021044	Adck1	NM_028105
ENSMUSG00000046947	Adck2	NM_178873
ENSMUSG00000026489	Adck3	NM_023341
ENSMUSG00000026489	Adck3	NM_001163290
ENSMUSG00000003762	Adck4	NM_133770
ENSMUSG00000022550	Adck5	NM_172960
ENSMUSG00000020654	Adcy3	NM_001159537
ENSMUSG00000020654	Adcy3	NM_001159536
ENSMUSG00000020654	Adcy3	NM_138305
ENSMUSG00000022840	Adcy5	NM_001012765
ENSMUSG00000031659	Adcy7	NM_007406
ENSMUSG00000031659	Adcy7	NM_001109756
ENSMUSG00000031659	Adcy7	NM_001037723
ENSMUSG00000031659	Adcy7	NM_001037724
ENSMUSG00000022376	Adcy8	NM_009623
ENSMUSG00000005580	Adcy9	NM_009624
ENSMUSG00000029106	Add1	NM_001102444
ENSMUSG00000029106	Add1	NM_013457
ENSMUSG00000029106	Add1	NM_001024458
ENSMUSG00000025026	Add3	NM_001277100
ENSMUSG00000025026	Add3	NM_001164101
ENSMUSG00000025026	Add3	NM_001164099
ENSMUSG00000025026	Add3	NM_001164100
ENSMUSG00000025026	Add3	NM_013758
ENSMUSG00000028138	Adh5	NM_007410
ENSMUSG00000055301	Adh7	NM_009626
ENSMUSG00000025911	Adhfe1	NM_175236
ENSMUSG00000020629	Adi1	NM_134052
ENSMUSG00000026457	Adipor1	NM_028320
ENSMUSG00000030168	Adipor2	NM_197985
ENSMUSG00000039197	Adk	NM_134079
ENSMUSG00000039197	Adk	NM_001243041
ENSMUSG00000051149	Adnp	NM_009628
ENSMUSG00000053950	Adnp2	NM_175028
ENSMUSG00000018500	Adora2b	NM_007413
ENSMUSG00000002844	Adprh	NM_007414
ENSMUSG00000042558	Adprhl2	NM_133883
ENSMUSG00000020910	Adprm	NM_025510
ENSMUSG00000050541	Adra1b	NM_007416
ENSMUSG00000033717	Adra2a	NM_007417
ENSMUSG00000058620	Adra2b	NM_009633
ENSMUSG00000035283	Adrb1	NM_007419
ENSMUSG00000045730	Adrb2	NM_007420
ENSMUSG00000024858	Adrbk1	NM_130863
ENSMUSG00000042249	Adrbk2	NM_177078
ENSMUSG00000039041	Adrm1	NM_019822
ENSMUSG00000022407	Adsl	NM_009634
ENSMUSG00000015961	Adss	NM_007422
ENSMUSG00000011148	Adssl1	NM_007421
ENSMUSG00000058022	Adtrp	NM_175417
ENSMUSG00000058022	Adtrp	NM_001145875
ENSMUSG00000020473	Aebp1	NM_009636
ENSMUSG00000030232	Aebp2	NM_178803
ENSMUSG00000030232	Aebp2	NM_001005605
ENSMUSG00000030232	Aebp2	NM_009637
ENSMUSG00000030609	Aen	NM_001162939
ENSMUSG00000030609	Aen	NM_026531
ENSMUSG00000054452	Aes	NM_001276288
ENSMUSG00000054452	Aes	NM_010347
ENSMUSG00000095071	AF067061	NM_199060
ENSMUSG00000057116	AF366264	NM_153093
ENSMUSG00000029094	Afap1	NM_027373
ENSMUSG00000025083	Afap1l2	NM_146102
ENSMUSG00000025083	Afap1l2	NM_001177796
ENSMUSG00000025083	Afap1l2	NM_001177797
ENSMUSG00000029313	Aff1	NM_133919
ENSMUSG00000029313	Aff1	NM_001080798
ENSMUSG00000031189	Aff2	NM_008032
ENSMUSG00000049470	Aff4	NM_033565
ENSMUSG00000031967	Afg3l1	NM_054070
ENSMUSG00000024527	Afg3l2	NM_027130
ENSMUSG00000017718	Afmid	NM_027827
ENSMUSG00000049659	Aftph	NM_181411
ENSMUSG00000049659	Aftph	NM_001252503
ENSMUSG00000031521	Aga	NM_001205054
ENSMUSG00000031521	Aga	NM_001005847
ENSMUSG00000055013	Agap1	NM_178119
ENSMUSG00000055013	Agap1	NM_001037136
ENSMUSG00000025422	Agap2	NM_001033263
ENSMUSG00000038836	Agbl3	NM_178630
ENSMUSG00000029165	Agbl5	NM_174849
ENSMUSG00000029165	Agbl5	NM_001048192
ENSMUSG00000015452	Ager	NM_007425
ENSMUSG00000015452	Ager	NM_001271422
ENSMUSG00000015452	Ager	NM_001271423
ENSMUSG00000026159	Agfg1	NM_010472
ENSMUSG00000029722	Agfg2	NM_178162
ENSMUSG00000021681	Aggf1	NM_025630
ENSMUSG00000029916	Agk	NM_023538
ENSMUSG00000033400	Agl	NM_001081326
ENSMUSG00000050103	Agmo	NM_178767
ENSMUSG00000041530	Ago1	NM_153403
ENSMUSG00000036698	Ago2	NM_153178
ENSMUSG00000028842	Ago3	NM_153402
ENSMUSG00000034254	Agpat1	NM_001163379
ENSMUSG00000034254	Agpat1	NM_018862
ENSMUSG00000001211	Agpat3	NM_053014
ENSMUSG00000023827	Agpat4	NM_026644
ENSMUSG00000031467	Agpat5	NM_026792
ENSMUSG00000031545	Agpat6	NM_018743
ENSMUSG00000029314	Agpat9	NM_172715
ENSMUSG00000035878	Agphd1	NM_177351
ENSMUSG00000042410	Agps	NM_172666
ENSMUSG00000041936	Agrn	NM_021604
ENSMUSG00000031980	Agt	NM_007428
ENSMUSG00000029007	Agtrap	NM_009642
ENSMUSG00000020359	Agxt2l2	NM_028398
ENSMUSG00000026491	Ahctf1	NM_026375
ENSMUSG00000027597	Ahcy	NM_016661
ENSMUSG00000027893	Ahcyl1	NM_145542
ENSMUSG00000029772	Ahcyl2	NM_001171001
ENSMUSG00000029772	Ahcyl2	NM_021414
ENSMUSG00000029772	Ahcyl2	NM_001171000
ENSMUSG00000037692	Ahdc1	NM_146155
ENSMUSG00000019986	Ahi1	NM_026203
ENSMUSG00000019986	Ahi1	NM_001177776
ENSMUSG00000069833	Ahnak	NM_001039959
ENSMUSG00000069833	Ahnak	NM_009643
ENSMUSG00000019256	Ahr	NM_013464
ENSMUSG00000021037	Ahsa1	NM_146036
ENSMUSG00000020288	Ahsa2	NM_172391
ENSMUSG00000050812	AI314180	NM_172381
ENSMUSG00000038522	AI317395	NM_144821
ENSMUSG00000062753	AI413582	NM_001002895
ENSMUSG00000074384	AI429214	NM_001039220
ENSMUSG00000071654	AI462493	NM_001160356
ENSMUSG00000078307	AI593442	NM_178906
ENSMUSG00000010290	AI597479	NM_133818
ENSMUSG00000073490	AI607873	NM_001204910
ENSMUSG00000047423	AI837181	NM_134149
ENSMUSG00000047423	AI837181	NM_001256515
ENSMUSG00000024970	AI846148	NM_001033139
ENSMUSG00000056383	AI987944	NM_001199330
ENSMUSG00000056383	AI987944	NM_183167
ENSMUSG00000042901	Aida	NM_181732
ENSMUSG00000001864	Aif1l	NM_145144
ENSMUSG00000036932	Aifm1	NM_012019
ENSMUSG00000020085	Aifm2	NM_178058
ENSMUSG00000020085	Aifm2	NM_001039194
ENSMUSG00000020085	Aifm2	NM_153779
ENSMUSG00000019806	Aig1	NM_025446
ENSMUSG00000019866	Aim1	NM_172393
ENSMUSG00000037860	Aim2	NM_001013779
ENSMUSG00000028029	Aimp1	NM_007926
ENSMUSG00000029610	Aimp2	NM_001172146
ENSMUSG00000029610	Aimp2	NM_146165
ENSMUSG00000024847	Aip	NM_016666
ENSMUSG00000024847	Aip	NM_001276284
ENSMUSG00000000731	Aire	NM_001271550
ENSMUSG00000000731	Aire	NM_001271551
ENSMUSG00000000731	Aire	NM_001271549
ENSMUSG00000000731	Aire	NM_001271554
ENSMUSG00000000731	Aire	NM_001271555
ENSMUSG00000000731	Aire	NM_001271559
ENSMUSG00000000731	Aire	NM_001271558
ENSMUSG00000000731	Aire	NM_009646
ENSMUSG00000000731	Aire	NM_001271556
ENSMUSG00000000731	Aire	NM_001271557
ENSMUSG00000000731	Aire	NM_001271552
ENSMUSG00000000731	Aire	NM_001271553
ENSMUSG00000022178	Ajuba	NM_010590
ENSMUSG00000091931	AK010878	NM_001142938
ENSMUSG00000091931	AK010878	NM_001142937
ENSMUSG00000091931	AK010878	NM_022323
ENSMUSG00000091931	AK010878	NM_001142939
ENSMUSG00000026817	Ak1	NM_001198792
ENSMUSG00000026817	Ak1	NM_001198790
ENSMUSG00000026817	Ak1	NM_001198791
ENSMUSG00000026817	Ak1	NM_021515
ENSMUSG00000040729	AK129341	NM_001045524
ENSMUSG00000028792	Ak2	NM_001033966
ENSMUSG00000028792	Ak2	NM_016895
ENSMUSG00000024782	Ak3	NM_021299
ENSMUSG00000028527	Ak4	NM_009647
ENSMUSG00000028527	Ak4	NM_001177605
ENSMUSG00000028527	Ak4	NM_001177602
ENSMUSG00000028527	Ak4	NM_001177604
ENSMUSG00000018428	Akap1	NM_009648
ENSMUSG00000018428	Akap1	NM_001042541
ENSMUSG00000047804	Akap10	NM_019921
ENSMUSG00000038587	Akap12	NM_031185
ENSMUSG00000066406	Akap13	NM_029332
ENSMUSG00000059708	Akap17b	NM_001081956
ENSMUSG00000038729	Akap2	NM_009649
ENSMUSG00000038729	Akap2	NM_001035533
ENSMUSG00000038729	Akap2	NM_001035532
ENSMUSG00000021057	Akap5	NM_001101471
ENSMUSG00000061603	Akap6	NM_198111
ENSMUSG00000024045	Akap8	NM_019774
ENSMUSG00000002625	Akap8l	NM_017476
ENSMUSG00000040407	Akap9	NM_194462
ENSMUSG00000031023	Akip1	NM_020616
ENSMUSG00000028692	Akr1a1	NM_021473
ENSMUSG00000061758	Akr1b10	NM_172398
ENSMUSG00000001642	Akr1b3	NM_009658
ENSMUSG00000052131	Akr1b7	NM_009731
ENSMUSG00000029762	Akr1b8	NM_008012
ENSMUSG00000021211	Akr1c12	NM_013777
ENSMUSG00000021213	Akr1c13	NM_013778
ENSMUSG00000045410	Akr1e1	NM_018859
ENSMUSG00000028743	Akr7a5	NM_025337
ENSMUSG00000001729	Akt1	NM_001165894
ENSMUSG00000001729	Akt1	NM_009652
ENSMUSG00000011096	Akt1s1	NM_001253920
ENSMUSG00000011096	Akt1s1	NM_026270
ENSMUSG00000004056	Akt2	NM_001110208
ENSMUSG00000004056	Akt2	NM_007434
ENSMUSG00000019699	Akt3	NM_011785
ENSMUSG00000031667	Aktip	NM_010241
ENSMUSG00000028393	Alad	NM_008525
ENSMUSG00000028393	Alad	NM_001276446
ENSMUSG00000032786	Alas1	NM_020559
ENSMUSG00000022636	Alcam	NM_009655
ENSMUSG00000007833	Aldh16a1	NM_145954
ENSMUSG00000025007	Aldh18a1	NM_019698
ENSMUSG00000025007	Aldh18a1	NM_153554
ENSMUSG00000029455	Aldh2	NM_009656
ENSMUSG00000019102	Aldh3a1	NM_001112725
ENSMUSG00000019102	Aldh3a1	NM_007436
ENSMUSG00000010025	Aldh3a2	NM_007437
ENSMUSG00000024885	Aldh3b1	NM_026316
ENSMUSG00000075296	Aldh3b2	NM_001177438
ENSMUSG00000028737	Aldh4a1	NM_175438
ENSMUSG00000035936	Aldh5a1	NM_172532
ENSMUSG00000021238	Aldh6a1	NM_134042
ENSMUSG00000053644	Aldh7a1	NM_001127338
ENSMUSG00000053644	Aldh7a1	NM_138600
ENSMUSG00000026687	Aldh9a1	NM_019993
ENSMUSG00000030695	Aldoa	NM_007438
ENSMUSG00000030695	Aldoa	NM_001177308
ENSMUSG00000030695	Aldoa	NM_001177307
ENSMUSG00000059343	Aldoart1	NM_001199270
ENSMUSG00000039427	Alg1	NM_145362
ENSMUSG00000075470	Alg10b	NM_001033441
ENSMUSG00000063362	Alg11	NM_001243161
ENSMUSG00000063362	Alg11	NM_183142
ENSMUSG00000035845	Alg12	NM_001142357
ENSMUSG00000035845	Alg12	NM_145477
ENSMUSG00000041718	Alg13	NM_026247
ENSMUSG00000039887	Alg14	NM_024178
ENSMUSG00000039740	Alg2	NM_019998
ENSMUSG00000033809	Alg3	NM_145939
ENSMUSG00000036632	Alg5	NM_025442
ENSMUSG00000035704	Alg8	NM_199035
ENSMUSG00000032059	Alg9	NM_133981
ENSMUSG00000079036	Alkbh1	NM_001102565
ENSMUSG00000044339	Alkbh2	NM_175016
ENSMUSG00000040174	Alkbh3	NM_026944
ENSMUSG00000039754	Alkbh4	NM_028070
ENSMUSG00000042650	Alkbh5	NM_172943
ENSMUSG00000042831	Alkbh6	NM_198027
ENSMUSG00000002661	Alkbh7	NM_027372
ENSMUSG00000002661	Alkbh7	NM_025538
ENSMUSG00000025899	Alkbh8	NM_026303
ENSMUSG00000063810	Alms1	NM_145223
ENSMUSG00000000320	Alox12	NM_007440
ENSMUSG00000020891	Alox8	NM_009661
ENSMUSG00000020892	Aloxe3	NM_011786
ENSMUSG00000028028	Alpk1	NM_027808
ENSMUSG00000026024	Als2	NM_146109
ENSMUSG00000026024	Als2	NM_028717
ENSMUSG00000026024	Als2	NM_001159948
ENSMUSG00000044037	Als2cl	NM_146228
ENSMUSG00000044037	Als2cl	NM_001146059
ENSMUSG00000044037	Als2cl	NM_001146060
ENSMUSG00000040310	Alx4	NM_007442
ENSMUSG00000060244	Alyref2	NM_019484
ENSMUSG00000022244	Amacr	NM_008537
ENSMUSG00000040506	Ambra1	NM_001080754
ENSMUSG00000040506	Ambra1	NM_172669
ENSMUSG00000075232	Amd1	NM_009665
ENSMUSG00000050332	Amer1	NM_175179
ENSMUSG00000031751	Amfr	NM_011787
ENSMUSG00000032593	Amigo3	NM_177275
ENSMUSG00000042225	Ammecr1	NM_019496
ENSMUSG00000041915	Ammecr1l	NM_001242430
ENSMUSG00000041915	Ammecr1l	NM_153515
ENSMUSG00000068250	Amn1	NM_001113424
ENSMUSG00000041688	Amot	NM_153319
ENSMUSG00000013076	Amotl1	NM_001081395
ENSMUSG00000032531	Amotl2	NM_019764
ENSMUSG00000027889	Ampd2	NM_028779
ENSMUSG00000005686	Ampd3	NM_001276301
ENSMUSG00000005686	Ampd3	NM_009667
ENSMUSG00000032607	Amt	NM_001013814
ENSMUSG00000074264	Amy1	NM_001110505
ENSMUSG00000074264	Amy1	NM_007446
ENSMUSG00000050022	Amz1	NM_173405
ENSMUSG00000014355	Anapc1	NM_008569
ENSMUSG00000036977	Anapc10	NM_026904
ENSMUSG00000035048	Anapc13	NM_181394
ENSMUSG00000030649	Anapc15	NM_027532
ENSMUSG00000020107	Anapc16	NM_025514
ENSMUSG00000029176	Anapc4	NM_024213
ENSMUSG00000029472	Anapc5	NM_001042491
ENSMUSG00000029472	Anapc5	NM_021505
ENSMUSG00000029466	Anapc7	NM_019805
ENSMUSG00000047894	Ang2	NM_007449
ENSMUSG00000060615	Ang4	NM_177544
ENSMUSG00000021257	Angel1	NM_144524
ENSMUSG00000026634	Angel2	NM_001199020
ENSMUSG00000026634	Angel2	NM_021421
ENSMUSG00000022309	Angpt1	NM_009640
ENSMUSG00000031465	Angpt2	NM_007426
ENSMUSG00000027460	Angpt4	NM_009641
ENSMUSG00000004105	Angptl2	NM_011923
ENSMUSG00000002289	Angptl4	NM_020581
ENSMUSG00000038742	Angptl6	NM_145154
ENSMUSG00000028989	Angptl7	NM_001039554
ENSMUSG00000022265	Ank	NM_020332
ENSMUSG00000031543	Ank1	NM_001277280
ENSMUSG00000031543	Ank1	NM_001110783
ENSMUSG00000031543	Ank1	NM_001277281
ENSMUSG00000031543	Ank1	NM_001277284
ENSMUSG00000031543	Ank1	NM_001277286
ENSMUSG00000031543	Ank1	NM_031158
ENSMUSG00000031543	Ank1	NM_001277289
ENSMUSG00000047117	Ankdd1b	NM_001042714
ENSMUSG00000020790	Ankfy1	NM_009671
ENSMUSG00000024483	Ankhd1	NM_175375
ENSMUSG00000040351	Ankib1	NM_001003909
ENSMUSG00000046295	Ankle1	NM_172756
ENSMUSG00000029501	Ankle2	NM_001253814
ENSMUSG00000029501	Ankle2	NM_027922
ENSMUSG00000036188	Ankmy2	NM_146033
ENSMUSG00000021661	Ankra2	NM_001271392
ENSMUSG00000021661	Ankra2	NM_001271390
ENSMUSG00000021661	Ankra2	NM_001271388
ENSMUSG00000021661	Ankra2	NM_023472
ENSMUSG00000021661	Ankra2	NM_001271389
ENSMUSG00000024803	Ankrd1	NM_013468
ENSMUSG00000031508	Ankrd10	NM_133971
ENSMUSG00000031508	Ankrd10	NM_001167967
ENSMUSG00000034647	Ankrd12	NM_001025572
ENSMUSG00000039988	Ankrd13c	NM_001013806
ENSMUSG00000005986	Ankrd13d	NM_026720
ENSMUSG00000047909	Ankrd16	NM_177268
ENSMUSG00000067653	Ankrd23	NM_153502
ENSMUSG00000054708	Ankrd24	NM_027480
ENSMUSG00000014496	Ankrd28	NM_001024604
ENSMUSG00000057766	Ankrd29	NM_001190371
ENSMUSG00000079610	Ankrd39	NM_026241
ENSMUSG00000020864	Ankrd40	NM_027799
ENSMUSG00000020864	Ankrd40	NM_146024
ENSMUSG00000041343	Ankrd42	NM_028665
ENSMUSG00000052331	Ankrd44	NM_001081433
ENSMUSG00000048307	Ankrd46	NM_175134
ENSMUSG00000031931	Ankrd49	NM_019683
ENSMUSG00000044864	Ankrd50	NM_001167883
ENSMUSG00000014498	Ankrd52	NM_172790
ENSMUSG00000049985	Ankrd55	NM_029898
ENSMUSG00000049985	Ankrd55	NM_001168404
ENSMUSG00000049985	Ankrd55	NM_001168405
ENSMUSG00000049985	Ankrd55	NM_001168403
ENSMUSG00000029607	Ankrd61	NM_025732
ENSMUSG00000037904	Ankrd9	NM_175207
ENSMUSG00000024219	Anks1	NM_181413
ENSMUSG00000022515	Anks3	NM_028301
ENSMUSG00000026199	Ankzf1	NM_026187
ENSMUSG00000026199	Ankzf1	NM_001267620
ENSMUSG00000036777	Anln	NM_028390
ENSMUSG00000031075	Ano1	NM_178642
ENSMUSG00000031075	Ano1	NM_001242349
ENSMUSG00000064210	Ano6	NM_001253813
ENSMUSG00000064210	Ano6	NM_175344
ENSMUSG00000034863	Ano8	NM_001164679
ENSMUSG00000032249	Anp32a	NM_009672
ENSMUSG00000028333	Anp32b	NM_130889
ENSMUSG00000015749	Anp32e	NM_023210
ENSMUSG00000015749	Anp32e	NM_001253757
ENSMUSG00000015749	Anp32e	NM_001253758
ENSMUSG00000039062	Anpep	NM_008486
ENSMUSG00000033420	Antxr1	NM_054041
ENSMUSG00000029338	Antxr2	NM_133738
ENSMUSG00000024659	Anxa1	NM_010730
ENSMUSG00000021866	Anxa11	NM_013469
ENSMUSG00000029484	Anxa3	NM_013470
ENSMUSG00000029994	Anxa4	NM_013471
ENSMUSG00000027712	Anxa5	NM_009673
ENSMUSG00000018340	Anxa6	NM_013472
ENSMUSG00000018340	Anxa6	NM_001110211
ENSMUSG00000021814	Anxa7	NM_001110794
ENSMUSG00000021814	Anxa7	NM_009674
ENSMUSG00000021950	Anxa8	NM_013473
ENSMUSG00000021322	Aoah	NM_012054
ENSMUSG00000063558	Aox1	NM_009676
ENSMUSG00000074238	Ap1ar	NM_145964
ENSMUSG00000031731	Ap1g1	NM_009677
ENSMUSG00000040701	Ap1g2	NM_007455
ENSMUSG00000003033	Ap1m1	NM_007456
ENSMUSG00000004849	Ap1s1	NM_007457
ENSMUSG00000031367	Ap1s2	NM_026887
ENSMUSG00000054702	Ap1s3	NM_183027
ENSMUSG00000060279	Ap2a1	NM_007458
ENSMUSG00000060279	Ap2a1	NM_001077264
ENSMUSG00000002957	Ap2a2	NM_007459
ENSMUSG00000022841	Ap2m1	NM_009679
ENSMUSG00000008036	Ap2s1	NM_198613
ENSMUSG00000021686	Ap3b1	NM_009680
ENSMUSG00000020198	Ap3d1	NM_007460
ENSMUSG00000021824	Ap3m1	NM_018829
ENSMUSG00000031539	Ap3m2	NM_001122820
ENSMUSG00000031539	Ap3m2	NM_029505
ENSMUSG00000024480	Ap3s1	NM_009681
ENSMUSG00000063801	Ap3s2	NM_009682
ENSMUSG00000032952	Ap4b1	NM_001163552
ENSMUSG00000032952	Ap4b1	NM_001163553
ENSMUSG00000032952	Ap4b1	NM_026193
ENSMUSG00000001998	Ap4e1	NM_175550
ENSMUSG00000019518	Ap4m1	NM_021392
ENSMUSG00000020955	Ap4s1	NM_021710
ENSMUSG00000049562	Ap5b1	NM_001033448
ENSMUSG00000036291	Ap5m1	NM_144535
ENSMUSG00000068264	Ap5s1	NM_027129
ENSMUSG00000039623	Ap5z1	NM_172725
ENSMUSG00000019979	Apaf1	NM_009684
ENSMUSG00000019979	Apaf1	NM_001042558
ENSMUSG00000024897	Apba1	NM_177034
ENSMUSG00000030519	Apba2	NM_007461
ENSMUSG00000004931	Apba3	NM_018758
ENSMUSG00000037032	Apbb1	NM_001253887
ENSMUSG00000037032	Apbb1	NM_001253886
ENSMUSG00000037032	Apbb1	NM_001253885
ENSMUSG00000037032	Apbb1	NM_009685
ENSMUSG00000029207	Apbb2	NM_001201416
ENSMUSG00000029207	Apbb2	NM_001201413
ENSMUSG00000029207	Apbb2	NM_009686
ENSMUSG00000029207	Apbb2	NM_001201414
ENSMUSG00000029207	Apbb2	NM_001201415
ENSMUSG00000001379	Apbb3	NM_146085
ENSMUSG00000005871	Apc	NM_007462
ENSMUSG00000071847	Apcdd1	NM_133237
ENSMUSG00000032590	Apeh	NM_146226
ENSMUSG00000035960	Apex1	NM_009687
ENSMUSG00000025269	Apex2	NM_029943
ENSMUSG00000015750	Aph1a	NM_146104
ENSMUSG00000015750	Aph1a	NM_146134
ENSMUSG00000032375	Aph1b	NM_177583
ENSMUSG00000053040	Aph1c	NM_026674
ENSMUSG00000027193	Api5	NM_007466
ENSMUSG00000010911	Apip	NM_019735
ENSMUSG00000073705	Apitd1	NM_027263
ENSMUSG00000030051	Aplf	NM_001170489
ENSMUSG00000030051	Aplf	NM_024251
ENSMUSG00000037010	Apln	NM_013912
ENSMUSG00000044338	Aplnr	NM_011784
ENSMUSG00000006651	Aplp1	NM_007467
ENSMUSG00000031996	Aplp2	NM_009691
ENSMUSG00000031996	Aplp2	NM_001102455
ENSMUSG00000031996	Aplp2	NM_001102456
ENSMUSG00000033096	Apmap	NM_027977
ENSMUSG00000028070	Apoa1bp	NM_144897
ENSMUSG00000040613	Apobec1	NM_031159
ENSMUSG00000040613	Apobec1	NM_001134391
ENSMUSG00000042759	Apobr	NM_138310
ENSMUSG00000022548	Apod	NM_007470
ENSMUSG00000002985	Apoe	NM_009696
ENSMUSG00000047631	Apof	NM_133997
ENSMUSG00000050014	Apol10b	NM_177820
ENSMUSG00000033576	Apol6	NM_001163621
ENSMUSG00000033576	Apol6	NM_028010
ENSMUSG00000010601	Apol7a	NM_029419
ENSMUSG00000010601	Apol7a	NM_001164640
ENSMUSG00000057346	Apol9a	NM_001162883
ENSMUSG00000057346	Apol9a	NM_173786
ENSMUSG00000068246	Apol9b	NM_173743
ENSMUSG00000068246	Apol9b	NM_001168660
ENSMUSG00000090698	Apold1	NM_001109914
ENSMUSG00000079508	Apoo	NM_026673
ENSMUSG00000079508	Apoo	NM_001199337
ENSMUSG00000079508	Apoo	NM_001199339
ENSMUSG00000079508	Apoo	NM_001199338
ENSMUSG00000025525	Apool	NM_026565
ENSMUSG00000037787	Apopt1	NM_026511
ENSMUSG00000037787	Apopt1	NM_001163388
ENSMUSG00000022892	App	NM_001198826
ENSMUSG00000022892	App	NM_001198823
ENSMUSG00000022892	App	NM_001198824
ENSMUSG00000022892	App	NM_001198825
ENSMUSG00000022892	App	NM_007471
ENSMUSG00000018481	Appbp2	NM_025825
ENSMUSG00000004655	Aqp1	NM_007472
ENSMUSG00000044217	Aqp5	NM_009701
ENSMUSG00000040383	Aqr	NM_009702
ENSMUSG00000001127	Araf	NM_009703
ENSMUSG00000001127	Araf	NM_001159645
ENSMUSG00000032812	Arap1	NM_001040111
ENSMUSG00000032812	Arap1	NM_001040112
ENSMUSG00000032812	Arap1	NM_027180
ENSMUSG00000032812	Arap1	NM_198096
ENSMUSG00000024451	Arap3	NM_001205336
ENSMUSG00000024451	Arap3	NM_139206
ENSMUSG00000022602	Arc	NM_018790
ENSMUSG00000022602	Arc	NM_001276684
ENSMUSG00000032096	Arcn1	NM_145985
ENSMUSG00000029378	Areg	NM_009704
ENSMUSG00000048076	Arf1	NM_007476
ENSMUSG00000048076	Arf1	NM_001130408
ENSMUSG00000021877	Arf4	NM_007479
ENSMUSG00000020440	Arf5	NM_007480
ENSMUSG00000044147	Arf6	NM_007481
ENSMUSG00000027575	Arfgap1	NM_001177709
ENSMUSG00000027575	Arfgap1	NM_001177708
ENSMUSG00000027575	Arfgap1	NM_145760
ENSMUSG00000027575	Arfgap1	NM_001177710
ENSMUSG00000027575	Arfgap1	NM_001177707
ENSMUSG00000027575	Arfgap1	NM_001177706
ENSMUSG00000027255	Arfgap2	NM_023854
ENSMUSG00000027255	Arfgap2	NM_001166024
ENSMUSG00000054277	Arfgap3	NM_025445
ENSMUSG00000067851	Arfgef1	NM_001102430
ENSMUSG00000074582	Arfgef2	NM_001085495
ENSMUSG00000030881	Arfip2	NM_029802
ENSMUSG00000021125	Arg2	NM_009705
ENSMUSG00000040459	Arglu1	NM_176849
ENSMUSG00000027247	Arhgap1	NM_001145902
ENSMUSG00000027247	Arhgap1	NM_146124
ENSMUSG00000037148	Arhgap10	NM_030113
ENSMUSG00000041219	Arhgap11a	NM_181416
ENSMUSG00000041225	Arhgap12	NM_029277
ENSMUSG00000041225	Arhgap12	NM_001039692
ENSMUSG00000030766	Arhgap17	NM_001122641
ENSMUSG00000030766	Arhgap17	NM_144529
ENSMUSG00000030766	Arhgap17	NM_001122643
ENSMUSG00000030766	Arhgap17	NM_001122640
ENSMUSG00000030766	Arhgap17	NM_001122642
ENSMUSG00000025154	Arhgap19	NM_027667
ENSMUSG00000025154	Arhgap19	NM_001163495
ENSMUSG00000036591	Arhgap21	NM_001081364
ENSMUSG00000036591	Arhgap21	NM_001128084
ENSMUSG00000063506	Arhgap22	NM_153800
ENSMUSG00000049807	Arhgap23	NM_021493
ENSMUSG00000036452	Arhgap26	NM_175164
ENSMUSG00000034255	Arhgap27	NM_001205236
ENSMUSG00000034255	Arhgap27	NM_133715
ENSMUSG00000034255	Arhgap27	NM_183288
ENSMUSG00000024043	Arhgap28	NM_172964
ENSMUSG00000048865	Arhgap30	NM_001005508
ENSMUSG00000022799	Arhgap31	NM_020260
ENSMUSG00000036882	Arhgap33	NM_178252
ENSMUSG00000033697	Arhgap39	NM_001168288
ENSMUSG00000033697	Arhgap39	NM_198420
ENSMUSG00000031389	Arhgap4	NM_001162423
ENSMUSG00000031389	Arhgap4	NM_138630
ENSMUSG00000031389	Arhgap4	NM_001162424
ENSMUSG00000050730	Arhgap42	NM_027823
ENSMUSG00000033389	Arhgap44	NM_001099288
ENSMUSG00000033389	Arhgap44	NM_175003
ENSMUSG00000035133	Arhgap5	NM_009706
ENSMUSG00000031355	Arhgap6	NM_009707
ENSMUSG00000031355	Arhgap6	NM_178754
ENSMUSG00000078954	Arhgap8	NM_001164628
ENSMUSG00000078954	Arhgap8	NM_028455
ENSMUSG00000078954	Arhgap8	NM_001205334
ENSMUSG00000078954	Arhgap8	NM_001164627
ENSMUSG00000040345	Arhgap9	NM_146011
ENSMUSG00000030220	Arhgdib	NM_007486
ENSMUSG00000073433	Arhgdig	NM_008113
ENSMUSG00000040940	Arhgef1	NM_001130151
ENSMUSG00000040940	Arhgef1	NM_001130153
ENSMUSG00000040940	Arhgef1	NM_008488
ENSMUSG00000040940	Arhgef1	NM_001130150
ENSMUSG00000040940	Arhgef1	NM_001130152
ENSMUSG00000071176	Arhgef10	NM_172751
ENSMUSG00000071176	Arhgef10	NM_001037736
